-4.612517917927991817e-01,-1.243771336597207094e-01,1.261109228760400915e-02,3.346949673592688468e-01,3.720243589507219450e-01,1.942879938971452947e-01,-6.953038214629222447e-01
-4.644079338288729097e-01,5.575087461378103182e-02,-2.837201879989261974e-02,-6.888568896450997237e-01,-4.753559547799418583e-01,1.257576620405404522e-01,-2.531996283718441765e-01
-4.470763341808351998e-01,2.134561594734404322e-01,-1.215548964437252188e-01,-2.405473967900406129e-01,5.257272922648916769e-01,-5.816972336550618738e-01,2.591519225709865148e-01
-3.217520028944846344e-01,-5.671054767950484132e-01,2.127158752150597465e-01,3.279277715522554981e-01,-4.272306416045433819e-01,-4.757240191997920142e-01,1.150782183094505029e-01
-2.273287825497434245e-01,6.731521851263027045e-01,-2.979846314640330895e-01,4.822047056414943134e-01,-4.092860545868843847e-01,-7.804218328486532685e-02,1.630597134222946942e-02
-4.616935608845391670e-01,-1.225349898323274400e-01,1.687902042994564658e-02,1.229478460050834610e-01,9.489031694466154576e-02,6.129085555807848307e-01,6.097229601897895535e-01
5.771599497322679045e-02,-3.822320325414595432e-01,-9.219178979514113248e-01,-2.045091624044445208e-02,-1.414704617201497164e-02,2.166080324464480806e-03,-3.443234799981190544e-03
